sentence	label	missing	target
Rate Wolves Eat Dogs 5 out of 6 points	4		Rate Wolves Eat Dogs 5 out of 6 points
_ the _ _ _ Titanic 	5	find TV show Starship 	find the TV show Starship Titanic
I want to go to Antigua and Barbuda and eat at a table for 4.	1		I want to go to Antigua and Barbuda and eat at a table for 4.
Show me the game Music Bank	5		Show me the game Music Bank
I _ _ to _ a _ _ _ _ _ _ _ _ _ 	1	would like book highly rated brasserie with souvlaki neighboring LA next week 	I would like to book a highly rated brasserie with souvlaki neighboring LA next week 
_ _ the local _ _ 	6	give me movie times 	give me the local movie times
What time is The Grey Zone playing?	6		What time is The Grey Zone playing?
Please search the Karobar Economic Daily picture.	5		Please search the Karobar Economic Daily picture.
_ _ the _ _ _ _ _ _ _ Gates _ 	2	What will weather be like in three weeks in Michigan 	What will the weather be like in three weeks in Gates Michigan
I _ _ _ a _ _ _ _ _ _ 7/25/2027. 	1	want to book delicatessen serving testaroli in Somalia for 	I want to book a delicatessen serving testaroli in Somalia for 7/25/2027.
_ _ _ _ _ Clontarf, _ _ 4 _ _ now. 	2	Show me weather forecast in KY from hours from 	Show me weather forecast in Clontarf, KY from 4 hours from now.
play the Hell of a Life movie	5		play the Hell of a Life movie
What's _ _ _ _ _ _ _ 20th? 	2	the weather forecast for MI for August 	What's the weather forecast for MI for August 20th?
Will it be cold at 1 am in Boon?	2		Will it be cold at 1 am in Boon?
this album is hot trash, it's totally zero stars.	4		this album is hot trash, it's totally zero stars.
Find the song titled The Rivalry: Red v. Blue	5		Find the song titled The Rivalry: Red v. Blue
_ the _ _ _ with _ _ 	6	find closest movie theatre animated movies 	find the closest movie theatre with animated movies
_ _ _ _ _ _ Tiplersville, _ Sudan? 	2	What will be wind speed in South 	What will be wind speed in Tiplersville, South Sudan?
Please let me know the weather forcast of Stanislaus National Forest far in nine months	2		Please let me know the weather forcast of Stanislaus National Forest far in nine months
I _ _ _ _ a _ _ _ _ _ 6 points. 	4	give The Savage Mind rating of zero out of 	I give The Savage Mind a rating of zero out of 6 points.
_ _ _ 5 _ _ 6 _ 	4	Rate this novel out of stars 	Rate this novel 5 out of 6 stars
Is I Was an American Spy playing at 11 a.m. at Southern Theatres	6		Is I Was an American Spy playing at 11 a.m. at Southern Theatres
I would give this novel four stars	4		I would give this novel four stars
_ _ _ _ only a _ _ 	4	This current essay deserves three rating 	This current essay deserves only a three rating
what is the forecast for here	2		what is the forecast for here
_ _ _ _ _ to _ _ _ _ _ 	0	stick Fonseca in the Songs Sing in the Car playlist 	stick Fonseca in the Songs to Sing in the Car playlist
find a movie house with Colic: The Movie that is nearest	6		find a movie house with Colic: The Movie that is nearest
_ _ _ _ _ Manorama _ Feet _ 	6	what movie theatre is showing Six Under 	what movie theatre is showing Manorama Six Feet Under
_ _ _ _ a 1 	4	Rate the current essay 	Rate the current essay a 1
_ _ I _ _ _ _ A _ _ 	5	Where can find the TV show Step Away 	Where can I find the TV show A Step Away
What will the weather be like 20 minutes from now in Homestead Meadows in Martinique	2		What will the weather be like 20 minutes from now in Homestead Meadows in Martinique
The Far Side of the World chronicle deserves three out of 6 points.	4		The Far Side of the World chronicle deserves three out of 6 points.
Book me a restaurant where I can get a burrito	1		Book me a restaurant where I can get a burrito
Will it be freezing in the city of Sardis	2		Will it be freezing in the city of Sardis
_ _ _ _ instrumental study _ 	0	Put this artist on playlist 	Put this artist on instrumental study playlist
_ _ the weather _ _ _ _ 	2	what is at my current location 	what is the weather at my current location
Show me the nearest movie house showing He Won a Ranch	6		Show me the nearest movie house showing He Won a Ranch
Find The 180.	5		Find The 180.
Add dr know to my TODO ALTERNATIVO playlist. 	0		Add dr know to my TODO ALTERNATIVO playlist. 
Play a song from 2003	3		Play a song from 2003
_ A _ _ _ _ _ _ a _ 	4	The Mighty Fortress series should be rated two 	The A Mighty Fortress series should be rated a two
what will the weather be in Lago Vista on October fourteenth, 2022	2		what will the weather be in Lago Vista on October fourteenth, 2022
Play the most popular music by Ronald Isley on Google Music	3		Play the most popular music by Ronald Isley on Google Music
please add this Rex Griffin tune to the Steampunk playlist	0		please add this Rex Griffin tune to the Steampunk playlist
What is the movie schedule for films nearby	6		What is the movie schedule for films nearby
this album is five stars.	4		this album is five stars.
Play me some music youtube	3		Play me some music youtube
_ _ _ to _ _ _ 6 _ _ _ _ 	2	Is it going be nice at AM at Chippewa Lake 	Is it going to be nice at 6 AM at Chippewa Lake
_ _ the _ _ _ Douglas _ _ 	2	Tell me weather forecast for State Forest 	Tell me the weather forecast for Douglas State Forest
Show The Bridge of San Luis Rey picture	5		Show The Bridge of San Luis Rey picture
Play Pirates of the Caribbean Online	5		Play Pirates of the Caribbean Online
I'd rate this novel a five	4		I'd rate this novel a five
_ a _ _ 	3	play 1988 soundtrack 	play a 1988 soundtrack
_ _ _ _ 6 _ to _ _ _ 	4	Give one out of stars The Shiva Option 	Give one out of 6 stars to The Shiva Option
Add crying, waiting, hoping to my weekly buzz playlist. 	0		Add crying, waiting, hoping to my weekly buzz playlist. 
_ Drift: _ _ _ _ _ _ 0 _ _ 6 points. 	4	Give The Unmooring of American Military Power out of 	Give Drift: The Unmooring of American Military Power 0 out of 6 points.
What cinema is playing The Edge	6		What cinema is playing The Edge
What time is The Sea Chase playing	6		What time is The Sea Chase playing
Find a show called The Inheritors	5		Find a show called The Inheritors
_ _ _ _ playing? 	6	When is Watchman Vadivel 	When is Watchman Vadivel playing?
_ _ _ m _ _ _ _ español. 	0	Put this agent tune onto de cantautor 	Put this agent m tune onto de cantautor español.
show me PhotoScape	5		show me PhotoScape
the series City on Fire is a four	4		the series City on Fire is a four
I'd like a table for my teenager and I at the Washington, D.C. Jewish Community Center	1		I'd like a table for my teenager and I at the Washington, D.C. Jewish Community Center
The Voyage of the Dawn Treader deserves 5 points.	4		The Voyage of the Dawn Treader deserves 5 points.
Book Mars 2112 in Rwanda for 4 people.	1		Book Mars 2112 in Rwanda for 4 people.
Is it going to be chillier in New Mexico this spring?	2		Is it going to be chillier in New Mexico this spring?
Show me the films currently playing at the nearest movie theatre	6		Show me the films currently playing at the nearest movie theatre
_ _ _ _ _ _ _ IV: _ _ 	5	find the TV series The Parent Trap Hawaiian Honeymoon 	find the TV series The Parent Trap IV: Hawaiian Honeymoon
Rate Nothing Lasts Forever a value of 3	4		Rate Nothing Lasts Forever a value of 3
_ _ _ _ _ with a _ _ 	6	find animated movies close by movie schedule 	find animated movies close by with a movie schedule
Book a restaurant in Three Points	1		Book a restaurant in Three Points
I want to hear Vegetables by pharrell williams	3		I want to hear Vegetables by pharrell williams
_ a _ _ _ _ _ _ Youtube. 	3	Play popular melody by Lindsay Lohan on 	Play a popular melody by Lindsay Lohan on Youtube.
_ _ _ _ _ _ to myra's _ _ _ _ _ _ 	0	add the track by josh kear playlist with the name highway 61 	add the track by josh kear to myra's playlist with the name highway 61
add Harry J to my dubstep dangles dirty	0		add Harry J to my dubstep dangles dirty
Rate the current novel two stars	4		Rate the current novel two stars
add this is status quo to teddy riley	0		add this is status quo to teddy riley
_ _ _ _ _ to _ _ lullaby _ 	0	Add an andy hurley album my transatlantic list 	Add an andy hurley album to my transatlantic lullaby list
I'm _ _ the _ _ _ _ _ a _ _ _ _ _ 	5	looking for painting God Must Have Spent Little More Time on You 	I'm looking for the painting God Must Have Spent a Little More Time on You
_ _ schedules. 	6	Find movie 	Find movie schedules.
When is Crime and Punishment U.S.A. showing?	6		When is Crime and Punishment U.S.A. showing?
Play some music by Daniel Carter	3		Play some music by Daniel Carter
_ _ times 	6	find movie 	find movie times
make a table reservation at the top-rated brasserie in Cotton Center	1		make a table reservation at the top-rated brasserie in Cotton Center
I _ a _ _ The _ _ _ _ _ _ _ _ Plandome _ _ 	1	need reservation for Original House of Pies with three people in Manor PA 	I need a reservation for The Original House of Pies with three people in Plandome Manor PA
Is rainfall forecast for Flying Hills?	2		Is rainfall forecast for Flying Hills?
what time can i see The Conflicts of Life	6		what time can i see The Conflicts of Life
Please get me the AiON show.	5		Please get me the AiON show.
Find a video game called Family Dog.	5		Find a video game called Family Dog.
_ a _ _ _ _ 1 _ _ _ 	1	book table in Tennessee for for next August 	book a table in Tennessee for 1 for next August
I would like to book a restaurant in Poncha Springs for 8 at 00:32 am	1		I would like to book a restaurant in Poncha Springs for 8 at 00:32 am
I am giving this current novel 1 out of 6 stars	4		I am giving this current novel 1 out of 6 stars
_ a top-five _ _ _ Candoli. 	3	Play song by Pete 	Play a top-five song by Pete Candoli.
_ a _ _ _ _ _ _ K-Pop 	0	Add tune to my playlist Women of 	Add a tune to my playlist Women of K-Pop
_ _ Hijazi _ to _ _ _ 	0	Ad Amal tune my Pura Vida 	Ad Amal Hijazi tune to my Pura Vida
_ The _ _ _ 3 _ _ _ 	4	give Enemy Within saga stars for me 	give The Enemy Within saga 3 stars for me
add boyce and hart to Urban Hits playlist	0		add boyce and hart to Urban Hits playlist
weather forcast for current location now	2		weather forcast for current location now
Add this tune by rod argent to propuesta alternativa playlist	0		Add this tune by rod argent to propuesta alternativa playlist
play the last chant from the fourties	3		play the last chant from the fourties
_ _ _ _ a 3 	4	the previous textbook is 	the previous textbook is a 3
I would like to book a restaurant for 9 on Dec. 13	1		I would like to book a restaurant for 9 on Dec. 13
Find a television show called Swing High.	5		Find a television show called Swing High.
I _ _ a top-rated _ _ _ _ 3 _ _ 1 _ _ now. 	1	really need restaurant that can seat people in minute from 	I really need a top-rated restaurant that can seat 3 people in 1 minute from now.
_ _ _ the _ _ _ _ Entertainment. 	6	Please show me movies playing at Amco 	Please show me the movies playing at Amco Entertainment.
_ a _ _ _ _ _ _ 70s _ _ playlist. 	0	Put track by Ricky Martin into my smash hits 	Put a track by Ricky Martin into my 70s smash hits playlist.
_ _ e _ to _ _ _ _ _ 	0	add maschi altri my this is john williams 	add maschi e altri to my this is john williams
_ _ _ _ Penner. 	3	Play Apbl98 by Alden 	Play Apbl98 by Alden Penner.
Play some psychadelic music.	3		Play some psychadelic music.
find Plitt Theatres now showing Poverty and Nobility	6		find Plitt Theatres now showing Poverty and Nobility
Book a reservation for a taverna at Sunrise in Kaanapali	1		Book a reservation for a taverna at Sunrise in Kaanapali
Show me the movie schedules	6		Show me the movie schedules
Can you put this tune onto Latin Dance Cardio?	0		Can you put this tune onto Latin Dance Cardio?
_ _ _ _ The Quality _ _ 	5	show video game and of Life 	show video game and The Quality of Life
forecase _ _ _ _ _ _ _ _ _ 	2	for Ohio in twenty one hours and one second 	forecase for Ohio in twenty one hours and one second
play By The Sleepy Lagoon by Greg Kurstin	3		play By The Sleepy Lagoon by Greg Kurstin
Find time for films at the North American Cinemas	6		Find time for films at the North American Cinemas
I _ _ _ _ _ _ _ _ Hendley. 	1	want to be Main Deli Steak House near 	I want to be Main Deli Steak House near Hendley.
Will there be a snowstorm in William B. Ide Adobe State Historic Park	2		Will there be a snowstorm in William B. Ide Adobe State Historic Park
_ _ times 	6	show movie 	show movie times
_ _ _ _ _ _ _ _ Loup City 	2	Will it be chilly at 11 am in 	Will it be chilly at 11 am in Loup City
_ _ _ _ _ style to _ _ _ Spinnin' _ _ _ 	0	add country favorites willie nelson my playlist titled Records Top 100 	add country favorites willie nelson style to my playlist titled Spinnin' Records Top 100
_ _ _ _ The _ _ _ _ soul disco _ 	0	Put this track from Edge on my funk playlist 	Put this track from The Edge on my funk soul disco playlist
I want to check out a pub that has internet in Homer City.	1		I want to check out a pub that has internet in Homer City.
Add the da brat track to the Soak Up The Sun playlist.	0		Add the da brat track to the Soak Up The Sun playlist.
What is the temperature for Montserrat On Sep. the fourth, 2024	2		What is the temperature for Montserrat On Sep. the fourth, 2024
list _ _ _ the _ _ 	6	animated movies at nearest cinema 	list animated movies at the nearest cinema
Add this track to my Dance Workout playlist	0		Add this track to my Dance Workout playlist
_ to _ _ _ _ Engineers 	5	Where buy Education for Chemical 	Where to buy Education for Chemical Engineers
Add Claudine Longet to my Ultimate 00s palylist	0		Add Claudine Longet to my Ultimate 00s palylist
Add i dreamt of a dragon to my Futuros Hits playlist. 	0		Add i dreamt of a dragon to my Futuros Hits playlist. 
add this is Andrés Calamaro by Milk	0		add this is Andrés Calamaro by Milk
I'd like to watch movies at KB Theatres	6		I'd like to watch movies at KB Theatres
Show me Live at the Kings Center	5		Show me Live at the Kings Center
Can you give me a local and current movie schedule 	6		Can you give me a local and current movie schedule 
_ _ Town, a _ 	5	find Donkey show 	find Donkey Town, a show
rate Galactic Pot-Healer two points	4		rate Galactic Pot-Healer two points
add Love Story wa Totsuzen ni to the martin garrix show playlist	0		add Love Story wa Totsuzen ni to the martin garrix show playlist
_ _ _ to _ post _ _ 	0	Add this tune my metal playlist 	Add this tune to my post metal playlist
_ _ Center: _ Blood, _ _ 	5	find Trauma New an album 	find Trauma Center: New Blood, an album
_ _ the _ _ _ minute _ _ _ Macao 	2	What is weather forecast one from now in 	What is the weather forecast one minute from now in Macao
Rate this album 3 stars	4		Rate this album 3 stars
_ the Collision _ _ _ 	5	Find in Black painting 	Find the Collision in Black painting
When is Girls Just Want to Have Fun playing at the movie house?	6		When is Girls Just Want to Have Fun playing at the movie house?
_ _ the _ _ _ _ _ 16, _ _ _ Falls _ _ 	2	What will weather be like on january 2030 in Rainbow State Park 	What will the weather be like on january 16, 2030 in Rainbow Falls State Park
Give Love in the Time of Foreclosure 4 of 6	4		Give Love in the Time of Foreclosure 4 of 6
Add irving berlin to my dishwashing	0		Add irving berlin to my dishwashing
_ the _ _ _ _ 6 _ 	4	Rate current book one of points 	Rate the current book one of 6 points
_ the _ _ _ to _ _ _ _ ducha _ 	0	Add artist tony thompson my canta en la playlist 	Add the artist  tony thompson to my canta en la ducha playlist
I need to have pat alger's album placed onto the spotlight spain 2016 playlist.	0		I need to have pat alger's album placed onto the spotlight spain 2016 playlist.
add No Secrets to power gaming playlist	0		add No Secrets to power gaming playlist
give _ _ to _ _ 	4	two stars current chronicle 	give two stars to current chronicle
book a irish serving brasserie in AZ	1		book a irish serving brasserie in AZ
_ _ the _ _ _ the _ _ _ _ _ _ Resort _ 	2	What is forecast for march twelfth faraway from Pine Mountain State Park 	What is the forecast for march the twelfth faraway from Pine Mountain State Resort Park
Where is the TV show Bomberman Land Touch! 2	5		Where is the TV show Bomberman Land Touch! 2
Find the movie schedule.	6		Find the movie schedule.
_ Tun _ _ morning _ _ _ 	1	book Tavern for in Norfolk Island 	book Tun Tavern for morning in Norfolk Island
Weather _ _ nearby _ _ 	2	for my current location 	Weather for my nearby current location
I want to book a reservation within the same area of AMelia Court House for 4.	1		I want to book a reservation within the same area of AMelia Court House for 4.
_ _ _ to _ _ _ aftercluv _ 	0	Add Buddy Tate just dance by list 	Add Buddy Tate to just dance by aftercluv list
_ _ _ _ showing _ the _ 	6	what animated movies are in area 	what animated movies are showing in the area 
Add the track to the comedy new releases playlist.	0		Add the track to the comedy new releases playlist.
I _ a 4 _ 3 Willows: _ _ Grows. 	4	give to The Sisterhood 	I give a 4 to 3 Willows: The Sisterhood Grows.
_ a _ to _ _ 	0	Add song ultimate indie 	Add a song to ultimate indie
_ _ _ _ _ - The _ _ 	5	show game Alien Breed II Horror Continues 	show game Alien Breed II - The Horror Continues
_ kind _ _ _ _ the _ _ _ 	6	what of films are at closest movie house 	what kind of films are at the closest movie house
What movie theatre is playing The Magnificent Scoundrels	6		What movie theatre is playing The Magnificent Scoundrels
_ _ a _ _ 4 members _ Beaman _ _ _ _ _ _ _ 	1	book me restaurant for at Federated States Of Micronesia in one minute 	book me a restaurant for 4 members at Beaman Federated States Of Micronesia in one minute 
Put a Bunky Green tune into the Phunkadelic playlist. 	0		Put a Bunky Green tune into the Phunkadelic playlist. 
Play Regulate…g Funk Era by artist Iouri Bachmet on groove shark	3		Play Regulate…g Funk Era by artist Iouri Bachmet on groove shark
_ _ _ G-Men vs The _ _ _ _ _ _ 	6	What time is Black Dragon playing at Harkins Theatres 	What time is G-Men vs The Black Dragon playing at Harkins Theatres
Play me a song by Teitur Lassen on Groove Shark	3		Play me a song by Teitur Lassen on Groove Shark
_ _ _ _ Barbados 	2	forecast for Laguna Heights 	forecast for Laguna Heights Barbados
Is it possible to find the book Live in Europe online?	5		Is it possible to find the book Live in Europe online?
_ _ _ _ to _ _ Focus _ 	0	please add this artist my Zen playlist 	please add this artist to my Zen Focus playlist
_ _ _ a Wine-stained Notebook: _ _ _ _ 0 _ 	4	give Portions from Short Stories and Essays points 	give Portions from a Wine-stained Notebook: Short Stories and Essays 0 points 
Please get me the Before Crisis: Final Fantasy VII television show.	5		Please get me the Before Crisis: Final Fantasy VII television show.
_ _ _ to _ _ _ the _ to _ 	4	Give four points Leven Thumps and Gateway Foo 	Give four points to Leven Thumps and the Gateway to Foo
I _ _ _ _ _ _ 4 points. 	4	want to give this current textbook 	I want to give this current textbook 4 points.
what movies are close by	6		what movies are close by
Look for the Learning & Behavior picture	5		Look for the Learning & Behavior picture
_ the _ _ _ KB _ 	6	Show movie schedules at Theatres 	Show the movie schedules at KB Theatres
Add Justin McRoberts to this is chopin	0		Add Justin McRoberts to this is chopin
_ The _ _ 3 _ 	4	rate Chymical Wedding points 	rate The Chymical Wedding 3 points
_ _ _ _ playlist. 	3	Play my Piano Ballads 	Play my Piano Ballads playlist.
I want _ _ _ _ _ _ _ 5 _ 	4	to give Select Conversations with an Uncle stars 	I want to give Select Conversations with an Uncle 5 stars
What's _ _ _ _ _ _ Jul. 23? 	2	the weather forecast for here on 	What's the weather forecast for here on Jul. 23?
_ _ the _ _ _ _ _ _ Brazil? 	2	What will weather be doing at midnight in 	What will the weather be doing at midnight in Brazil?
I want to eat panisses the nearby cafeteria in Naytahwaush	1		I want to eat panisses the nearby cafeteria in Naytahwaush
I _ _ _ a 5. 	4	give this book 	I give this book a 5.
_ _ _ to _ _ _ playlist. 	0	Add etta james my anochecer urbano 	Add etta james to my anochecer urbano playlist. 
Show me the game English Freakbeat	5		Show me the game English Freakbeat
_ _ _ _ 0 _ 6 	4	rate the current book of 	rate the current book 0 of 6
_ _ _ _ _ the _ _ _ _ PM? 	6	Which movies are playing at nearest cinema at twelve 	Which movies are playing at the nearest cinema at twelve PM?
_ a _ _ _ _ _ _ playlist. 	0	Add bill deasy track to the conexiones 	Add a bill deasy track to the conexiones playlist. 
find a game called Bump the Show	5		find a game called Bump the Show
_ a _ _ _ Dragon. 	5	Find soundtrack called The 	Find a soundtrack called The Dragon.
What films are there playing at Cobb Theatres?	6		What films are there playing at Cobb Theatres?
book a spot at Colony	1		book a spot at Colony
_ a _ _ symphony _ _ 	3	play top twenty of 2010 	play a top twenty symphony of 2010
I _ _ _ _ Seaman's _ 	3	want to hear Dave ep 	I want to hear Dave Seaman's ep
_ some _ _ _ 	3	Play chant from 1974 	Play some chant from 1974
Is it going to be colder in Botswana by 09:30	2		Is it going to be colder in Botswana by 09:30
Please include Emily Remler in Indie Bluegrass	0		Please include Emily Remler in Indie Bluegrass
Add a tune to Skylar Diggins' Training Mix	0		Add a tune to Skylar Diggins' Training Mix
I want to hear Sarban's greatest hits	3		I want to hear Sarban's greatest hits
_ a _ _ _ Center. 	5	Find trailer called Storm 	Find a trailer called Storm Center.
_ _ _ Itunes 	3	Play music on 	Play music on Itunes
I want to book The Commons Restaurant for five on Dec. the eighth	1		I want to book The Commons Restaurant for five on Dec. the eighth
I _ a _ _ a _ _ _ _ _ 	1	need table at restaurant in Ireland serving kouglof 	I need a table at a restaurant in Ireland serving kouglof
play Google Music tunes	3		play Google Music tunes
book a restaurant for my baby and I in Delaware	1		book a restaurant for my baby and I in Delaware
Give the current novel 4 of 6 stars	4		Give the current novel 4 of 6 stars
_ _ _ to _ _ _ _ _ 7 AM? 	2	Is it going be hot in Karthaus at 	Is it going to be hot in Karthaus at 7 AM?
What are movie times for movies playing in the neighborhood?	6		What are movie times for movies playing in the neighborhood?
I'm _ _ _ a _ _ a _ _ RI. 	1	looking to book spot at restaurant in 	I'm looking to book a spot at a restaurant in RI.
_ _ _ playlist. 	3	Play my Trapeo 	Play my Trapeo playlist.
_ the _ _ _ _ _ picture 	5	Find American Journal of Sports Medicine 	Find the American Journal of Sports Medicine picture
I want _ _ _ _ _ _ _ _ _ _ playlist. 	0	these are the days added to my spotlight spain 2016 	I want these are the days added to my spotlight spain 2016 playlist. 
_ _ the _ _ _ the _ 	5	Show me picture Written in Stars 	Show me the picture Written in the Stars
_ _ _ _ _ _ I _ _ 78 	6	Where and at what time can see Paragraphe 	Where and at what time can I see Paragraphe 78
Find a book called Screwed.	5		Find a book called Screwed.
_ _ _ _ _ I _ _ '00's R&B _ 	0	add Fish Leong to my Love My playlist 	add Fish Leong to my I Love My '00's R&B playlist
The Half-Life chronicle deserves 3 points	4		The Half-Life chronicle deserves 3 points
add Revolution Revolución to my political punks	0		add Revolution Revolución to my political punks
Is Covered Wagon Days playing at B&B Theatres in 1 second?	6		Is Covered Wagon Days playing at B&B Theatres in 1 second?
I give the last textbook one out of 6 points.	4		I give the last textbook one out of 6 points.
Forecast _ _ _ _ Nauru 	2	for 11 am in 	Forecast for 11 am in Nauru
I'd _ to _ _ _ _ _ _ _ 	6	like watch Three Word Brand at the cinema 	I'd like to watch Three Word Brand at the cinema
_ _ _ that's freak _ _ _ _ 	3	Please play something folk on Google Music 	Please play something that's freak folk on Google Music
_ _ a _ Draisey _ _ the _ _ _ 	3	play me Mel tune from fourties with vimeo 	play me a Mel Draisey tune from the fourties with vimeo 
add the artist Beardyman to my classical x playlist	0		add the artist Beardyman to my classical x playlist
i want to play the video game called China Seas	5		i want to play the video game called China Seas
Play Rob Mills album The Golden Archipelago.	3		Play Rob Mills album The Golden Archipelago.
She me movie times at Mann Theatres	6		She me movie times at Mann Theatres
what is the weather forecast for Piqua on Pearl Harbor Remembrance Day	2		what is the weather forecast for Piqua on Pearl Harbor Remembrance Day
_ _ I _ a _ _ to _ _ _ _ _ _ o'clock _ _ _ _ _ 	1	Where can book table close me in Moon Run at sixteen that will take three people 	Where can I book a table close to me in Moon Run at sixteen o'clock that will take three people
Will it be chilly in Fiji at ten pm	2		Will it be chilly in Fiji at ten pm
book a spot at an indoor gastropub in NY	1		book a spot at an indoor gastropub in NY
Find Stays in Mexico.	5		Find Stays in Mexico.
Find me the movie times for the Alamo Drafthouse Cinema	6		Find me the movie times for the Alamo Drafthouse Cinema
_ _ _ the _ _ _ A _ _ _ Ramone 	3	Play music from album Evolution Of Man by Joey 	Play music from the album Evolution Of A Man by Joey Ramone
_ _ _ Guy-manuel _ Homem-christo 	3	play them by De 	play them by Guy-manuel De Homem-christo
_ _ _ Kraken: _ _ the _ _ 	6	What time does Tentacles of Deep play 	What time does Kraken: Tentacles of the Deep play
Does The Yacoubian Building start at 08:39 pm	6		Does The Yacoubian Building start at 08:39 pm
_ _ _ _ the neighborhood 	6	find animated movies in 	find animated movies in the neighborhood
Rate The War of the Roses 2 out of 6	4		Rate The War of the Roses 2 out of 6
In UT at 7 pm will it be snowy	2		In UT at 7 pm will it be snowy
I'd like to give a rating of 4 to this current book.	4		I'd like to give a rating of 4 to this current book.
Find me the book called Suffer	5		Find me the book called Suffer
_ _ _ The _ _ Rosco _ _ _ 	3	Play Seasons In Sun by Gordon on iheart 	Play Seasons In The Sun by Rosco Gordon on iheart
Rate 3 out of 6 points to Darkworld Detective	4		Rate 3 out of 6 points to Darkworld Detective
I'm _ _ _ _ _ _ _ _ _ _ _ 	5	looking for the show called The Origin of the Milky Way 	I'm looking for the show called The Origin of the Milky Way
Find the App Store	5		Find the App Store
_ _ the _ _ _ Somiedo _ _ 	2	Give me weather forecast for Natural Park 	Give me the weather forecast for Somiedo Natural Park
_ _ _ to _ _ Dance _ _ 	0	Add this artist my Throwback Party playlist 	Add this artist to my Throwback Dance Party playlist
_ a _ mcguire _ _ _ _ _ _ playlist. 	0	Put molly album in my metal talks kreator 	Put a molly mcguire album in my metal talks kreator playlist. 
_ the _ _ _ Wanda _ 	6	Check movie schedule for Group 	Check the movie schedule for Wanda Group
I want _ _ _ _ _ _ _ _ _ _ 	3	to listen to Roger Daltrey from the sixties on slacker 	I want to listen to Roger Daltrey from the sixties on slacker
Play music on groove shark	3		Play music on groove shark
_ the _ schedules _ _ 	6	Find movie for me 	Find the movie schedules for me
_ _ _ fog _ Nebraska? 	2	Will there be in 	Will there be fog in Nebraska?
I want to put this track on diann's Just Smile playlist	0		I want to put this track on diann's Just Smile playlist
Can yo find me the game A Silence That Screams?	5		Can yo find me the game A Silence That Screams?
_ _ the _ _ _ _ _ _ _ to _ _ 	6	show me schedule of movie Warning from Space closest movie house 	show me the schedule of movie Warning from Space closest to movie house
_ _ a _ _ a _ _ _ _ Dakota. 	1	Book me table at hungarian delicatessen in North 	Book me a table at a hungarian delicatessen in North Dakota.
add steve winwood to my playlist old school metal	0		add steve winwood to my playlist old school metal
Find me Under the Skin	5		Find me Under the Skin
_ a _ _ _ _ Netflix 	3	Play song from 1990 on 	Play a song from 1990 on Netflix
_ the _ _ _ 4 _ 	4	rate current essay with points 	rate the current essay with 4 points
On oct. 26, I will need to make reservations to eat in Halibut Point State Park.	2		On oct. 26, I will need to make reservations to eat in Halibut Point State Park.
_ _ _ to _ wall _ _ 	0	Add this track epic of sound 	Add this track to epic wall of sound
_ some _ 	3	play gotye 	play some gotye
_ _ _ _ _ a tea _ _ _ fettucine? 	1	Can you make reservations at house that serves 	Can you make reservations at a tea house that serves fettucine?
Find a reservation at Sunset at a gastropub for 2 people	1		Find a reservation at Sunset at a gastropub for 2 people
I need a photograph of Days of Wine and Roses and Other TV Requests	5		I need a photograph of Days of Wine and Roses and Other TV Requests
_ Banana _ to _ _ _ _ _ 	0	Add Republic my this is puccini playlist 	Add Banana Republic to my this is puccini playlist
_ a _ _ _ _ Dixon _ _ _ 	3	Play popular song by Willie on Groove Shark 	Play a popular song by Willie Dixon on Groove Shark
_ the _ _ _ _ _ the _ _ theatre. 	6	Find schedule for Central Airport at closest movie 	Find the schedule for Central Airport at the closest movie theatre.
put this Kan Mikami tune on fresh finds cyclone	0		put this Kan Mikami tune on fresh finds cyclone
_ _ _ a 2. 	4	Rate this textbook 	Rate this textbook a 2.
_ _ Alan _ _ to _ _ _ _ _ _ 	0	Add this Wilson track my This Is Luis Fonsi playlist 	Add this Alan Wilson track to my This Is Luis Fonsi playlist
What will the weather be in Montevallo on july ninth, 2018?	2		What will the weather be in Montevallo on july ninth, 2018?
_ _ _ _ to _ _ camino _ 	0	please add this track my de playlist 	please add this track to my de camino playlist
_ a _ _ 1959. 	3	Play track from 	Play a track from 1959.
_ _ _ music. 	3	Play 2006 chant 	Play 2006 chant music.
what is the weather not far from current position	2		what is the weather not far from current position
_ _ _ A Girl, a Man, _ a _ a _ 	4	rate the book and River five 	rate the book A Girl, a Man, and a River a five
book a table for chasity and I in Vanuatu	1		book a table for chasity and I in Vanuatu
_ _ _ _ 5 _ 6 _ 	4	Rate the current novel of points 	Rate the current novel 5 of 6 points
Add to ila's playlist A Mi Manera Recopilatorio the name my heart stood still	0		Add to ila's playlist A Mi Manera Recopilatorio the name my heart stood still
_ the _ _ _ Chamber. 	6	Find schedule for Fear 	Find the schedule for Fear Chamber.
What is the weather in Port Vue	2		What is the weather in Port Vue
rate the current series a zero	4		rate the current series a zero
_ _ _ _ _ a _ _ _ _ 	4	The Law of Dreams gets low rating of one 	The Law of Dreams gets a low rating of one
I _ _ _ _ _ _ _ _ a _ _ _ 6 points. 	4	feel that The Loveday Trials is rated at one out of 	I feel that The Loveday Trials is rated at a one out of 6 points.
I want to _ _ _ _ _ _ _ _ 	5	play the video game ESPN Major League Soccer 	I want to play the video game ESPN Major League Soccer
_ a _ _ _ The _ _ 	5	find TV show called Fighting Men 	find a TV show called The Fighting Men
