sentence	label
what is the forecast for here one second from now	2
Can you let me know when Talk of the Devil is playing at the movie theatre?	6
find a trailer called Way Down Yonder in New Orleans	5
Play some 1962 theme music.	3
weather for Frankfort	2
Play some Dj Qbert.	3
Tell me the weather forecast for here	2
Play some tune from 2011 on Youtube	3
add dimitri fampas's song to my focus now	0
Rate The Rules of Survival a 5 value	4
Add this song to my lo que suena new york playlist	0
rate the current book series 4 out of 6	4
Play me a nineties sound track	3
this series gets 2 out of 6 stars	4
Find the schedule for films at the closest movie house.	6
find a soundtrack called The Book of Folly	5
Reserve a table for ten people in Brenham in 5 years .	1
Add the tune by Cassie Ventura to my genre bender playlist	0
book a restaurant for 6	1
When can I see Journey to the End of the Night?	6
rate The Wimpy Kid Movie Diary  saga 4 out of 6	4
Play a twenties track by the aj carothers on Zvooq.	3
Add First Issue to my your favorite slaughterhouse playlist	0
Tell me the weather forecast for my current spot on dec. fourth, 2021	2
Will there be rainfall at one PM in Catahoula	2
book a table in Mississippi on May nineteenth, 2034 for me, silvia and sandy	1
I think this essay should be given four points and a best rating of 6	4
Will there be a snowfall here in the neighboring areas?	2
I want to put a copy of this tune into Skatepark Punks	0
I want to give the chronicle What We Talk About When We Talk About Love 4 out of 6	4
Will it get chillier in Las Lomas, British Virgin Islands on Nov. the 21st?	2
I gave The Hand of Zei series three of 6 stars	4
What's the weather forecast for New Zealand?	2
forecast for Willits Christmas Island twenty three minutes from now	2
book a table in Cottondale not far for in two hundred sixty nine days 	1
Play me a song by Kevin Cadogan	3
Can you pull up showings for Pop Goes the Easel at the local movie theatre?	6
find Framing the Early Middle Ages, a game	5
Play Moris Tepper	3
I think this novel only deserves 2 points out of 6.	4
Please tell me the forecast for here	2
Show me the movie times 	6
Find the schedule for Better This World at a movie house.	6
I need a reservation in 1 second in Atlas with a party of nine	1
Use Itunes to play music	3
rate this book four of 6 points	4
Is there rain in Nauru at 6 am	2
rate the current album two out of 6	4
I want to add Indestructible to my playlist a mis niños de 30	0
book now at a bakery at a spa	1
Book a table at South Street Diner close to your teenager's college.	1
Tell me if it'll be chillier in 3 minutes here	2
Book me a reestaurant that is close in the country of Cocos Islands	1
I would give this current textbook a rating of 1 points and a best rating of 6	4
Give this essay one star out of 6	4
I need a table for 3 at David Whitney House in Brazil	1
Use Groove Shark to play Krizz Kaliko	3
Please find me the Youth Against Fascism television show.	5
please add george nooks to my electronow playlist	0
Can I see the movie schedules?	6
Rate Ecology: From Individuals to Ecosystems five out of 6 stars	4
what animated movies are in the area	6
add Halley to This Is Tchaikovsky 	0
book a spot for 8 in Hungary on february the 14th	1
I wish to rate zero points out of 6 to The Crack in Space.	4
I rate A Moment in Time  a 5	4
book a spot at The Red Onion in San Marino for next week	1
Which cinema can I go to to see Lilly the Witch: The Dragon and the Magic Book?	6
Add the tune to my House Afterwork playlist.	0
Rate The Anatomy of Melancholy 1 stars	4
I want to hear the new movement from Richard Harvey	3
What will the weather be at nine am in HI?	2
book a food truck for greek food for 7	1
Rate the Michel Strogoff saga four of 6	4
Play some 1987 Edie Brickell.	3
Play paul ortiz music from 1990	3
book australian food in Armour for 7 pm for four at a pub best rated in UT	1
will it rain on Jan. 18th, 2029 in Kanopolis Arkansas	2
play Andy White	3
Is it warm at seven AM in Greenland	2
Tell me whether Bahrain will be humid in one hour and 2 minutes 	2
play Groove Shark folk-rock	3
play The Necromancer	3
book a spot at Colony	1
Play the newest released song from 1951	3
Book a restaurant far from Kokomo this fall.	1
Play music from the playlist Get Your Mind Right	3
Know Ye Not Agincourt? gets 4 out of 6 points	4
Please book reservations for 3 people at a restaurant in Alderwood Manor	1
What movies are playing at the closest cinema	6
add this tune to my in the arms of a woman	0
When does Fire and Ice: The Winter War of Finland and Russia television show air?	5
Add judge jules to instrumental study	0
Show me the movie schedule for movies around here	6
I want to rate my current book three out of 6 points	4
Play the top fifty soundtrack from the twenties.	3
Check the forecast for Hulmeville, WV.	2
add la voce to my Dubstep Dangles Dirty playlist	0
Find me the book with the title of The Rainwater LP	5
where is Beyblade: Fierce Battle playing	6
Rate The Night Land three out of 6	4
I give the previous saga 4 out of 6	4
Add como un tatuaje to my hits of the 70s playlist	0
where is Wild America showing at zero P.M.	6
add Chris de Burgh  in my playlist melancholia	0
rate the current essay 5 points	4
How cold is it in my current position?	2
show movie schedules	6
What's the weather at zero PM in Papeton Montserrat	2
I would rate the chronicle The Monks of Thelema a 2	4
I want to see movie times at Neighborhood Cinema Group.	6
Will it storm in Texola, Delaware	2
add this artist named Kirk Hammett to my playlist Los 40 Radio Éxitos	0
Is it due to rain in MH?	2
play the game Sugarfoot	5
I want new steps to go on the leche con chocolate list	0
Rate this essay two points	4
give this textbook zero out of 6 points	4
For the saga Magic in Ithkar 2 I give two stars	4
find information about the album Flipper City	5
add the track by apostolos nikolaidis to the This Is Luis Fonsi playlist	0
I want the movie Perseo Miranda and his Theatre	5
When can I see Salaam-e-Ishq: A Tribute To Love at B&B Theatres?	6
Can I put Indocumentado onto my Folk Music At The Gaslight Café playlist?	0
What will the weather be in Peru?	2
Find the TV show titled Timerider: The Adventure of Lyle Swann	5
Play some The Lady Is A Tramp from Timour Moutsouraev	3
Play Kool Keith Presents Thee Undatakerz by John Mccrea.	3
Show me the movie Sonic Triple Trouble	5
Play the most popular 1956 record.	3
Book a table at Dillard House in Exell, IA	1
How can I see the TV series Mothstorm?	5
Play Slacker radio.	3
add this tune to Escapada	0
Add the album to my Wild Country playlist.	0
Play a song from 1950	3
For the Star Theatres is The Belles of St. Clements playing in 8 minutes 	6
I need movie times in the area for any type of movies	6
will it be chillier in Ruskin	2
I would give The Minority Report a rating of 0 points	4
Show the forecast for two years from now in Lake Telemark Sudan	2
Please book me a table for three at an american gastropub	1
play the album Pressure Cracks with Netflix	3
Please find Pretty Baby	5
I need a restaurant booking for 2 people this month at a indian place in Climax Springs, New Mexico.	1
Give me the weather forecast for the city of Woburn	2
What's the weather like in Topock	2
rate the book The Ninth Avatar 3 out of 6 stars	4
Tell me when it'll be hotter here	2
What is the temperate in Beltsville	2
I'm looking for River Disturbance	5
What time could I see A Mile in His Shoes?	6
Play a seventies soundtrack by steve walsh on Groove Shark	3
Give this textbook a four.	4
Add this tune to my Bedroom Jams playlist	0
Find the movie times for Caribbean Cinemas.	6
What is Dear Old Girl Cooper Foundation	6
book a restaurant for 4 of us	1
put artist hridaynath mangeshkar onto my night out playlist	0
give one rank to this album	4
I want to add another album to the Scratchy Back Porch Blues playlist. 	0
Is The Matinee Idol 06:30 cinema sold out?	6
Tell me the weather forecast one second from now in Barnum Island	2
Can you get me a table at a tavern in Slovakia	1
Will there be a storm in Aspinwall?	2
I need a reservation for four at a restaurant	1
Will it be temperate in the same area in VI	2
give five stars to The General saga	4
Rate this series one out of 6.	4
Evolution and the Theory of Games gets a five out of 6.	4
How temperate will it be in Blyde River Canyon Nature Reserve on jul. the 18th?	2
Rate this novel 5 of 6	4
Find the schedule for close by movies.	6
Book a table for one at the Bear Hotel in Peru	1
movie schedules for Neighborhood Cinema Group	6
Book Coney Island neighboring VA for marina and I.	1
Play some Sabah from the eighties	3
me and terrie need a table at a bar in Hypoluxo, UT	1
Find the schedule for the closest films at a cinema at meal time.	6
show creativity of The Album saga	5
I need a table for 4 at a place not far from Palau.	1
Book a restaurant that serves vezione verro one second from now.	1
book a table around London Borough of Ealing that is highly rated in a gluten free bar	1
give five out of 6 stars to current essay	4
Find Manual of Love 2.	5
Find the movie schedule for Cooper Foundation.	6
Where can I find information on Brats in Battalions?	5
I need a table in TN that's not to far for a party of ten	1
Book a table at a bar in Argentina.	1
Find a table close by in the downtown area for sherri and I	1
find The Flying Scotsman	5
rate this chronicle a 0	4
book a table for ten people	1
What time is In Old New Mexico showing today?	6
Find the schedule for Tube at the closest movie theatre.	6
Is The Mystical Adventures of Billy Owens playing at the closest movie house	6
Add the artist Michael Schenker to ina's this is jennifer lopez playlist	0
Weather forecast for snowstorm on Feb. fourth in Virgin Islands	2
Add the tune to bandas sonoras	0
Will it be hotter next month in South Dakota?	2
3 out of 6 for the last album	4
Find the schedule for movies at Star Theatres.	6
Play me the greatest track of 1966	3
Add a tune to my this is marc anthony playlist	0
When is Up the Yangtze playing at Goodrich Quality Theaters	6
Which Cinemark Theatres is playing A Is for Atom?	6
Can i see the Boat People?	5
Check the weather forecast for Pineridge.	2
I need seats for five at a place five and a half months from now	1
add apathy to my electro sur playlist	0
I want to give this novel a four out of 6 stars	4
I want to hear Gloryhole from Mani off of Lastfm	3
I want to find parking next to a restaurant for 10	1
Can you play Crossover?	3
What time is Hold That Blonde playing at the closest cinema?	6
Rate the current album 3 points	4
book a table for now for 4 for an oyster bar	1
find a television show called Milagros: Girl from Away	5
play Techno music	3
Open Vimeo and play music.	3
play my De Camino playlist	3
Please tell me the forecast for Guinea-Bissau	2
Where is the nearest cinema that has Southside 1-1000?	6
Play the Electrochemical and Solid State Letters song	5
Book a restaurant with pool facility at East Gillespie	1
Whats the temperature not far from Valley of Fire	2
Find a photograph called Cope Park.	5
play a ballad by Chick Corea	3
Add Bien Acompañado to All Out 60s	0
book a restaurant within the same area as Saratoga Av	1
I'd like to watch Monk Comes Down the Mountain	6
Add alexia to women of classical	0
Book the Space Aliens Grill & Bar in Hord WY for Feb. the twenty-seventh.	1
Add Rodriguez artist to my mujeres y hombres y fiesta playlist	0
put this album in my Fiesta section	0
I want to hear Dido from 1966 on Youtube	3
What are the movie schedules for Santikos Theatres?	6
play The Insoc Ep	3
rate Winnie-the-Pooh four out of 6	4
Can you find me the My Father My King game?	5
show creative work or Miami Vice Theme	5
show TV series schedule of Gears of War	5
Add kylie minogue to my novedades viernes sudamérica playlist. 	0
On oct. 26, I will need to make reservations to eat in Halibut Point State Park.	2
play Luis Alfonzo Larrain from 1995	3
Will it be foggy on the town meeting day vermont in Angola	2
add artist to my Phunkadelic playlist	0
I'd like to move the artist named Matt Walker to the playlist grandes unplugged	0
Play The Last Mile album	5
Add tour generación rbd en vivo to the roadrunner rec new releases playlist. 	0
Rate Shadows Alive 3 out of 6 points	4
I'd like to get reservations for four at a restaurant that serves apple sauce.	1
Add another album to my this is pavarotti playlist. 	0
I want ohear the 1996 soundtrack from deezer	3
book a spot for ten at a pub that has umbrian in NV on feb. the fourth	1
Find The Crucible of Man: Something Wicked Part 2.	5
Play a trailer for Give It All	5
what is the forecast for Dr. Julian G. Bruce St. George Island State Park for rainy weather	2
add this song to my Canción del Día playlist	0
rate What the Dog Saw a two	4
Look for the trailer of Guitar Heaven: Santana Performs the Greatest Guitar Classics of All Time	5
play The Happiest Days Of Our Lives by Tommy Emmanuel	3
Add Sci-Fi Crimes to the fresh folk playlist	0
What films are going to be shown at the nearest movie house?	6
Give Letty Fox: Her Luck 4 out of 6 stars	4
search for television show Windows Live TV	5
I give this novel a 5 out of 6.	4
give The Search for the Snow Leopard a rating of zero of 6 stars	4
find a painting called The Other Bank	5
Play Justin Broadrick's music on Slacker.	3
Rate The Travels of Lao Can five out of 6	4
Play The Tyranny Of Distance by Willy Mason.	3
Book me a pizzeria that serves oreo for eight	1
rate current essay 1 stars	4
Play Pride Of The Prairie from Johnny Burke	3
Book an indoor restaurant near Wallington for 2	1
Rate this album  zero stars	4
Find the schedule for The Solitude of Prime Numbers at the nearest cinema in 1 hour .	6
I need to go to a restaurant a safe distant from the United States	1
I need a reservation for 6 at Cherwell Boathouse.	1
add this track to Punk Rock Workout	0
Where can I find Conduct Unbecoming?	5
I would like to book a goan restaurant for 8	1
I want to watch the movie X Window Display Manager	5
play twenties tunes	3
Please add Ruud Jolie to my playlist Guest List Polygon	0
Find time for Hendthighelbedi at the nearest cinema	6
Grab a table at a restaurant in Minnesota that serves ice cream cake	1
What are movie times for animated movies close by?	6
Wish to hear the album Since I Saw You Last	5
I think this book should have a rating value of 1 and a best rating of 6	4
What will the weather be in LA at 9 o'clock	2
She me the game called Knowledge and Decisions	5
Please play a movement by Rupam Islam	3
Rate this essay a 1	4
movie schedules for animated movies playing in the neighbourhood	6
I need a reservation for two at a diner in Venezuela	1
I want my Reggae Infusions playlist to have Plaid Retina on it.	0
show movie times of films close by	6
Will it be windy at two PM in France?	2
How much hotter will it be 40 weeks from now in Blue Island, North Dakota?	2
Will it snow on Apr. eighteenth, 2029 in Myanmar?	2
in 1 week is there going to be a depression in Washington	2
How is the weather in Getzville, Minnesota?	2
Will it be chilly at 11 am in Loup City	2
add entre um coco e um adeus to taylor's this is john williams playlist	0
book a spot for 8 at The Kitchin on october the 13th, 2039	1
What time are the movie schedules	6
Play any chanson	3
Rate The Natural a 4	4
Book a restaurant with wifi for nine people.	1
Add the artist to my Duetos.	0
play some twenties music on Iheart	3
Give The Snows of Kilimanjaro 3 stars.	4
Find movie times for movies in the neighbourhood.	6
Tell me the weather forecast for Murone Kōgen Prefectural Natural Park at elevenses	2
Rate the current textbook with 2 points out of 6.	4
Give the current essay 5 / 6 stars	4
Play some fifties music by Origa.	3
Add garry shider album to my classical essentials	0
I'd like to play the video game Time to Kill	5
What will the weather be in Totowa Guernsey?	2
Find The Transformers: Generations video game	5
show creativity of Your Body Above Me	5
book in Falkland Islands at Atomic Cafe	1
rate Theodore Boone: The Accused five out of 6 points	4
What will the weather be within the same area in Minnesota on June 27th, 2023?	2
show creativity in Ah	5
Please search for the Two Faces of My Girlfriend saga.	5
Play 1993 theme music	3
I rate Mosses from an Old Manse a 0	4
Play Verjamem track by Hong Junyang.	3
find Drumline: A New Beat, a picture	5
Add nina hagen to essential folk	0
Book a spot for nine at The Cubby Bear in Luxor	1
Show me Cut the Rope video game	5
Find a soundtrack called Meet The Vogues.	5
Book me a table at a hungarian delicatessen in North Dakota.	1
Book a reservation for Clinton Street Baking Company & Restaurant distant from downtown	1
What is it like on 7/10/2023 in the current place	2
four out of 6 stars for Special Assignments	4
What are the movie times for animated movies in the area?	6
Can you play some Synthpop music on Youtube	3
give Mistborn: The Well of Ascension four out of 6	4
What's the weather in Koontz Lake	2
Please help me search The Banker television show.	5
I'd like to see local movie times.	6
Play classic rock on Groove Shark	3
I need the forecast for Mamaroneck in six weeks	2
Put this artist on instrumental study playlist	0
book a cafe in Romania	1
could you please show me movie schedules	6
Book a restaurant in WI at 13:22:34 for 9 people.	1
Find me a saga by Reproductions	5
Will it be colder at five o'clock at the Apolobamba Integrated Management Natural Area	2
I want to know the weather in ten weeks from now in John N and Melba S Anderson Memorial Conservation Area	2
What's the weather forecast for 8 hours from now in Cape Verde?	2
I'm looking to watch Savage Grace at Showcase Cinemas at thirteen o'clock.	6
will the weather be cloudy at 0 PM at my current position	2
Play music from 1989 by Maya.	3
Find the work Compiled fragments 1997-2003	5
I need to book a restaurant for seven people at elevenses Seafood restaurant	1
give 0 out of 6 points to current textbook	4
Give the current series a one.	4
Book a table over the internet for six at a food truck in Vanuatu for two pm	1
I want to hear some acid punk music	3
Play the track Fight On, State by Yuvan Shankar Raja	3
Open Youtube and play Nanana from Massimo Altomare	3
Play some music on Slacker	3
Play a seventies Tom Thacker ballad	3
show creativity of saga Frontier Marshal	5
List movie schedule.	6
This current album would get 6 stars or a rating value of 1	4
I want to book a restaurant	1
Where can I view the trailer Jeeves and Wooster in Perfect Nonsense	5
I want to hear Dave Seaman's ep	3
rate the book Who Will Cry When You Die one out of 6 stars	4
I would like to rate the current chronicle 4 to 6 stars.	4
Add the artist LeAnn Rimes to the Women of Indie playlist. 	0
Put this tune on All A Cappella	0
Will it be sunny on june 1, 2021 in Bathgate	2
I need a reservation for Orthodox Good Friday	1
Add this tune to the Duetos playlist	0
Play a 1978 track on Slacker	3
Get me a table for 5 at a restaurant which serves south tyrolean.	1
Find the schedule for movie times for movies around here.	6
play Pop 2017 Picks	3
Find the photograph A Little Less Sixteen Candles	5
find a game called The Oh in Ohio	5
I want to book a pizza restaurant close to Astor Place for nine at 3 am	1
I Need rave Slacker to play	3
rate The Descendants two points	4
The book Dying, In Other Words deserves at least five points on a 6 point scale.	4
Add tune to Classical Intimate Dinner	0
rate this textbook 5 stars	4
What's the temperature today in Griffin, NE?	2
Check the forecast for Fernwood, MT.	2
Book a bar that serves stracciatella in North Dakota for four at four am	1
For the current essay I rate 1 out of 6	4
Where to get painting of Channel 4 News	5
book a restaurant for 2 at top-rated Hoonah TN	1
The current album gets three out of 6 points	4
what will the weather be like in Russia in one hour from now	2
need a table somewhere in McLaurin Connecticut	1
show song schedule Come into the World	5
Book a restaurant for august fourth not far from the Marshall Islands.	1
Show me the photograph A Woman from the Street	5
What will it feel like in the current place in July	2
What's the weather forecast for East Berlin, AL?	2
Rate Gilgamesh the King 5 out of 6	4
list movie times with meal	6
I want to give the chronicle Zombie Bums from Uranus 3 points	4
add album to mellow bars	0
I want to book a tea house for 4 that serves madeleine	1
i want to watch Mister Cool	6
How do I rate the book White Teeth only 4 stars?	4
I give the Carry Me Down chronicle three of 6 points	4
Can you play me some britpop music	3
Looking for A Black Ribbon for Deborah.	5
I want to hear the new Latin Pop Rising list	3
What will the weather be in Post Falls on feb. 17?	2
Will it be warmer in Saint Louis Park	2
Look for the No Bigger than a Minute soundtrack	5
Book a brasserie type restaurant that serves pizzas in AMerican Samoa	1
Find My Only Wish in some form of creative work	5
I want to eat at a brasserie that has internet near Greenland at elevenses.	1
Find the movie schedules for me	6
Add Chamberlain Waits to my picnic in the park	0
Play the track That Would Be Something from Eden Ahbez	3
Can you please find me The Biggest Loser Brunei: The Spirit of Life photograph?	5
Add Eef Barzelay to the Trad Folk playlist. 	0
add Teddy Boy to my Irish Folk – Jigs & Reels playlist	0
rate the current book novel 5 out of 6	4
What time is Rites of Spring playing at Marcus Corporation	6
What's the weather here on 2/7/2021	2
What is the weather going to be like in Flint Hill in 9 years  	2
rate this book titled The Improvisatore five stars	4
What's the weather forecast for next saturday in Granite, WI?	2
Add this song to my roadrunner rec new releases list.	0
give 0 rating to She and Allan book	4
this album is the last and rated five	4
Give a 4 star rating to Fear and Loathing on the Campaign Trail ’72	4
Please find the movie, A Jingle with Jillian.	5
Add I Messed Up to Hit Rewind	0
Rate Definitely Dead saga 5 points out of 6	4
I'm looking for a movie schedule at the Cooper Foundation.	6
book a restaurant for four in Burundi	1
Will it be cold in Wheatley Provincial Park?	2
What's the weather like today in Sierra Blanca	2
What is the weather forecast for Tanque	2
How snowy will it be in this current place on Feb. first, 2034?	2
What time is Mon Amour: Shesher Kobita Revisited playing	6
Play my Acoustic Covers playlist on Spotify.	3
play Hell House song	5
Give the current album a four.	4
Will there be depression on Mar. the twenty-eighth in Saint Pierre and Miquelon	2
I need a cambodian brasserie restaurant that is top-rated	1
Is Love Is a Ball playing right now?	6
Put 4 points to The Last Island book	4
Show the Chemdex.com photograph	5
Give the Televised Morality series a one.	4
I need to book a table at The Star Inn that's within walking distance from my place in Ashland	1
Book a table for 5 at a pub during my Macedonia trip that serves czech food.	1
Play That Would Be Something by Eden Ahbez	3
I want to watch the television show Little Things	5
Play some dance music	3
find The Covered Wagon, a game	5
how's the weather in Mowrystown	2
Book a table at a brasserie type restaurant that serves jain for a party of 8	1
add this MakSim tune to Trad Folk	0
Play some movement music by Perez Prado on Iheart	3
give one out of 6 points to The Psychopathic God series	4
show me movie times for Southern Theatres	6
Can you help me find Preaching to the Perverted?	5
Book a restasurant in Pohick Delaware.	1
I'd rate this book 1 of 6 stars	4
Play music by Keren Woodward	3
rate this textbook two out of 6 points	4
Play music off the track Child Maurice	3
find Home Fires	5
What time is The Taking of Pelham 1 2 3 playing at the movie theatre	6
What movie theatre playing animated movies is the closest	6
Play Songs Of Heaven by ami koshimizu	3
Book a top-rated restaurant in Milton-Freewater.	1
show creativity of soundtrack IHeartRadio Countdown	5
Can I get the showtimes for animated movie in the neighbourhood?	6
What is the closest movie theatre that is playing Moment to Moment?	6
Add name Me & the Rhythm to my chill out music	0
find a brunch time cinema nearest with The President Is Coming	6
add this artist to primavera sound 2016 barcelona	0
Does AMC Theatres have movie schedules out?	6
Please add this this tune to the playlist this is selena	0
Add beijing huanying ni to my workday lounge playlist	0
Show me a photograph called The Daily Slovak News	5
I need a reservation for Arcadian Court on June the fifth, 2035	1
play Zvooq Night Rider list	3
Play eighties	3
Find the App Store	5
find the show Trancers	5
show movie schedule	6
I need a reservation for the best asian joint on Jan. 3 in Bradford Alabama for a party of 9	1
Where is Shake Your Powder Puff playing	6
Book a bakery that serves souvlaki for tomorrow.	1
Add image to the Nuclear Blast Novelties playlist	0
Play a record from the year 1979	3
Which movies are playing at AMC Theaters?	6
What's the cloud forecast now for Sierra Leone?	2
play Peja tunes	3
Show me some movie times	6
Book the Great House at Sonning distant from Gun Hill Rd.	1
I'd like to see movie schedules for Kerasotes Theatres	6
I need a reservation at sunrise for melva and heidi at a local restaurant.	1
put United Abominations onto my rare groove playlist	0
Search for the video game The Book of Heroic Failures	5
Weather for Swaziland	2
I want to listen to the song First Time for Everything	5
find A Pet of the Cairo Zoo 	5
what's the closest cinema playing Six Days: Three Activists, Three Wars, One Dream at sunrise	6
Add the current artist to my sxsw latin	0
Use Spotify to play me music	3
Play me a song by Hank Thompson from Moa Anbessa	3
What will the weather be at thirteen in NJ?	2
What's the weather in Parthenon	2
find films at Alamo Drafthouse Cinema	6
Play me Sun Ra songs from the fifties	3
Show the My World 2.0 photograph	5
play In The Arms Of God on Zvooq by Nimal Mendis	3
Need a table for sep. first in Haiti for a party of three	1
I'd like to know what films are scheduled at Alamo Drafthouse Cinema.	6
How can I see the show Pulse 2: Afterlife?	5
Info on show Natural Language and Linguistic Theory	5
I give this essay 0 of 6 stars	4
Can this song get added to lunchtime?	0
Book a reservation for a restaurant in Wadsworth with parking	1
Add this tune to my list jazz vibes	0
Is there a storm in Maliau-Basin-Conservation-Area now?	2
Put on Vimeo and play Kacapi Suling	3
Is it cold in Breckenridge, Colorado?	2
rate the current textbook 3 out of 6	4
Book a table for 5 people in Goodland, AK.	1
Play any nineties music	3
Rate I Capture the Castle  0 points	4
What animated movies can I see at AMC Theatres?	6
Show me TV series Lego Star Wars 3: The Clone Wars	5
Add Sabrina Salerno to the Grime Instrumentals playlist	0
Is it supposed to get chilly in Dewey	2
Find the Apple Address Book television show	5
add Deus Deceptor to Dance Workout	0
What is the book Sell Your Body?	5
add this tune by Hal Patino to my Ambiente RnB playlist	0
what movies are at Loews Cineplex	6
find movies around here	6
Add chen jiafeng to Ultimate 00s	0
Open Netflix and play Kan Man Gifta Sig I Jeans?	3
Lets hear some Dawood Sarkhosh from their The Power Of Your Love album from Groove Shark	3
Can i get the listings for the film at the nearest movie theatre?	6
Play Bald by Kaskade.	3
Give the current textbook 2 of 6	4
Add this artist to my This Is Philip Glass playlist	0
is it going to be chillier in Saint Augustine, WY on may 3rd	2
what is the forecast for Lille in Norway	2
Is The Umbrellas of Cherbourg playing near me?	6
Show me Heavenly Sword	5
I'd rate the chronicle called The Art of Loving 3 points out of 6	4
I would like to see a schedule for movies at the nearest movie house.	6
I need a table for four at ten PM. in Dodge Park	1
find me the nearest movie theatre that's showing The Spell of the Yukon	6
Rate Voyages by Starlight a value of 0	4
in one hundred twenty seven days I'd like to eat at a pizzeria in North Lima	1
show creativity of Home Brew	5
I need a bar for four that serves argentinian in D'Iberville, WY for twelve PM	1
add Fabri Fibra to The Birth of Cool	0
play Richard Thompson from the thirties song book	3
What is the weather forecast for here	2
Add Sveta ljubav to my Metal Party playlist	0
I gave the current album two stars	4
I want to put roberto valverde into my Ultra Metal list	0
Find a soundtrack called The Outpost.	5
Play me some grunge music	3
Will there be hail on 7/16/2032 in the Dominican Republic	2
add Toi to my timeless love songs playlist	0
Rate this textbook 2 points.	4
Please look up the television show, Noel Hill & Tony Linnane.	5
play music from the twenties with Slacker	3
I need a schedule for the cinema that is showing The Shiralee	6
Book a reservation for seven people at a steakhouse in Kenya	1
Book me a table for seven in Co-operative Block Building, ND.	1
Is Dummy playing at two a.m.?	6
Add exorcising ghosts to joy's thrash attack playlist	0
rate Mandela: The Authorised Biography a one	4
Play the energic Itunes	3
Rate The Mills of The Kavanaughs series a one	4
Will it blizzard today in Sint Maarten	2
What animated movies are playing at Dipson Theatres?	6
Add lapponia to my flamenco pa ti playlist. 	0
Find a reservation at a restaurant that serves gougère in Laneville with a party of nine	1
Where can I purchase Wuthering Heights	5
Play music by Susumu Hirasawa.	3
How do I watch the television show Counting the Rosaries?	5
rate The Zenith Angle one out of 6 points	4
show me PhotoScape	5
Play music by mina caputo on Lastfm	3
Play songs by Cheryl Wheeler	3
What's the weather in Singapore	2
Play a chant by Mj Cole	3
book a restaurant in Fort Gates, FL	1
when is sunrise in AMerican Samoa	2
I'd like a table for 7 at ten pm at a cafeteria in AL that serves malaysian food	1
What film is playing in the neighbourhood	6
What are the morning movie schedules for movies in the neighborhood?	6
show More Questions Than Answers trailer	5
Play trailer of Do Whatever Turns You On	5
book a table in Fullerville at a highly rated bar	1
show me the schedule of movie times in Dipson Theatres	6
I'd like to add the artist Jesper Kyd onto my fresh electronic playlist.	0
Rate the White Lies chronicle 0 stars	4
book a gluten free restaurant in Arp	1
Find movie times for close by films.	6
rate this essay a two	4
I would rate The Persistence of Vision 1 stars and a best rating of 6	4
Book a reservation for 6 at a restaurant in Deersville	1
What films are showing at National Amusements	6
the following essay is a two	4
Add Hotter Than Hell to my Fiesta playlist	0
Use Pandora to play music from Maki Onaga from the album made in the nineties	3
Can you tell me the forecast for East Falmouth, Hungary	2
Add david cole to an instrumental sunday	0
What is the weather like in IA in april	2
Play them the greatest music by Chris Frantz.	3
Find and book me a taverna restaurant in Gilluly that serves lobster newberg	1
Find a show called Friday Download.	5
book in South Dakota for lobster newberg at a pub	1
rate Getting It Wrong from the Beginning a value of 4	4
Book the Light Horse Tavern for 4 people.	1
I'd like to see the movie The Ooze	5
Include Hermann Baumann in my Texas Red Dirt list	0
Play some fifties music by Chris Brown.	3
Play my Futuros Hits playlist on Spotify.	3
play something from the twenties	3
I am giving this current novel 4 out of 6 stars	4
Please show me the films playing at Loews Cineplex Entertainment.	6
read the novel On-Line Encyclopedia of Integer Sequences	5
Show me the closest movie house playing animated movies please.	6
Let me know the movie times for films in the area.	6
Will there be rainfall faraway from Uganda	2
I want to give The Cat Who Walks Through Walls a 1	4
add Classic Punk by Chab	0
I need the movie Kids in Love at the movie house	6
rate this book 1 out of 6	4
What's the forecast for Fort Payne, AMerican Samoa this march twentieth?	2
I want to give Think Like a Freak one stars	4
I give What We Talk About When We Talk About Love a two of 6	4
How do I watch the TV show NBA Access with Ahmad Rashad 	5
I would like this artist on drum & breaks.	0
I want global top 50 to have marit bergman added to it.	0
Can you make an addition to the Old Enough To Enjoy This playlist with Martin Barre?	0
Find The Modern World video game	5
Rate this current essay three out of 6 stars	4
give The Enemy Within saga 3 stars for me	4
Buy novel Brokeback Mountain	5
Will there be wind on january 24, 2019 in Ransom	2
I am giving this current essay zero out of 6 stars	4
Is there a blizzard coming to North Bonneville, OH around 10 o'clock?	2
Play the most popular sound track from the 2006	3
What movies are starting in 1 second at a theater in the neighborhood?	6
Find Le Profil Amina TV series	5
add the artist Jamie T to hallie's winter music playlist	0
add Rak biszewilo to my playlist named Jazz	0
Please book me a reservation this year for a restaurant within the same area of my office	1
need a table at a highly rated restaurant within walking distance from downtown for luisa and I	1
Show me movie schedules	6
add an album in my playlist In The Name Of Blues	0
United States has warm weather on next Wed.	2
I need to find the creative work Wave	5
What time is Doc Savage: The Man of Bronze playing	6
play some good amber gristak on Lastfm	3
Find UNDER NIGHT IN-BIRTH	5
Rate Primal Fear one of 6	4
Give Setting Free the Bears series a four out of 6 stars rating.	4
show fog conditions at 7 am in NH	2
Find FANatic.	5
Find the schedule for Central Airport at the closest movie theatre.	6
I would rate this textbook 5 points and a rating value of 6	4
add mike mogis onto my crate diggers anonymous playlist	0
