sentence	label	missing	target
Rate the current novel 3 of 6 stars	4		Rate the current novel 3 of 6 stars
 it  to be warmer  Town Kelloe Bank? 	2	Is going in 	Is it going to be warmer in Town Kelloe Bank?
Can you add confessions to my playlist called Clásica	0		Can you add confessions to my playlist called Clásica
 Air Cuan Dubh Drilseach 	5	show 	show Air Cuan Dubh Drilseach
show  movie schedules 	6	me 	show me movie schedules
Is it forecast to be warm in Bosnia and Herzegovina?	2		Is it forecast to be warm in Bosnia and Herzegovina?
Restaurant in Durant for 3 PM	1		Restaurant in Durant for 3 PM
give the current essay a 1	4		give the current essay a 1
I would like to rate this album 3 points and a best rating of 6	4		I would like to rate this album 3 points and a best rating of 6
I would give this textbook a rating of 0 and a best rating of 6	4		I would give this textbook a rating of 0 and a best rating of 6
What's the  forecast  to Fern Creek  Winter? 	2	weather near this 	What's the weather forecast near to Fern Creek this Winter?
What  can I see  Malco Theatres? 	6	films at 	What films can I see at Malco Theatres?
 tortano serving brasserie for me, isabella  carly  Kuwait 	1	book and in 	book tortano serving brasserie for me, isabella and carly in Kuwait
Tell  the weather forecast  june seventeenth, 2034  FL 	2	me for in 	Tell me the weather forecast for june seventeenth, 2034 in FL
Play Nightbirds on Nantucket soundtrack	5		Play Nightbirds on Nantucket soundtrack
 the  essay 5 of 6 	4	Rate current 	Rate the current essay 5 of 6
 cliffs of dooneen   Lo Que Suena Los Angeles 	0	add in playlist 	add cliffs of dooneen in playlist Lo Que Suena Los Angeles
Can you locate the novel, Ismol Family	5		Can you locate the novel, Ismol Family
look for the game Find Another Way	5		look for the game Find Another Way
book a spot for selma and molly at a steakhouse with saucisse that is close-by McSherrystown	1		book a spot for selma and molly at a steakhouse with saucisse that is close-by McSherrystown
I would rate Tree of Smoke a value of two or a best rating of 6	4		I would rate Tree of Smoke a value of two or a best rating of 6
Listen to Dragon Ball: Music Collection	5		Listen to Dragon Ball: Music Collection
I rate this essay a two of 6 points	4		I rate this essay a two of 6 points
When is Eye of the Spider playing at Regal Entertainment Group?	6		When is Eye of the Spider playing at Regal Entertainment Group?
Please book a restaurant for six members on Jul. 13, 2036	1		Please book a restaurant for six members on Jul. 13, 2036
Book a table for 1, 1 second from now in Adelaide	1		Book a table for 1, 1 second from now in Adelaide
i want to watch The Shamrock Handicap right now	6		i want to watch The Shamrock Handicap right now
 me an ep from 2005. 	3	Play 	Play me an ep from 2005.
Will it be overcast    location at twelve PM. 	2	in my current 	Will it be overcast in my current location at twelve PM.
I'd like to reserve a   Northcote. 	1	table in 	I'd like to reserve a table in Northcote.
Book a table for   Unalaska this month. 	1	five in 	Book a table for five in Unalaska this month.
 song to  100 country tracks on spotify 	0	Add top 	Add song to top 100 country tracks on spotify 
 Whosoever Shall Offend  Showcase Cinemas 	6	find at 	find Whosoever Shall Offend at Showcase Cinemas
I want to  a restaurantin Perrytown Missouri  candice, jeannie  nichole. 	1	book for and 	I want to book a restaurantin Perrytown Missouri for candice, jeannie and nichole.
add this tune by mopreme shakur to the Party ¡Fiesta playlist	0		add this tune by mopreme shakur to the Party ¡Fiesta playlist
 the next  0 of 6 	4	rate book 	rate the next book 0 of 6
I'd rate the chronicle called The Art of Loving 3 points out of 6	4		I'd rate the chronicle called The Art of Loving 3 points out of 6
 time are animated movies playing  the area 	6	What in 	What time are animated movies playing in the area 
FInd trailer for Iraq for Sale: The War Profiteers	5		FInd trailer for Iraq for Sale: The War Profiteers
Make me a reservation at a delicatessen that serves tofy for a party of four in AZ	1		Make me a reservation at a delicatessen that serves tofy for a party of four in AZ
Tell  if it'll  freezing this year  ID 	2	me be in 	Tell me if it'll be freezing this year in ID
Show me the movie times at Star Theatres	6		Show me the movie times at Star Theatres
Find the video game Journal of Criminal Law & Criminology.	5		Find the video game Journal of Criminal Law & Criminology.
when is Red Shirts showing at Dickinson Theatres	6		when is Red Shirts showing at Dickinson Theatres
rate The Lost Hero chronicle four out of 6	4		rate The Lost Hero chronicle four out of 6
where  Ennarukil Nee Irunthal playing 	6	is 	where is Ennarukil Nee Irunthal playing
 Shadow of Night a 1 	4	Rate 	Rate Shadow of Night a 1
Will there be a snowstorm in Slick, OR four hours from now?	2		Will there be a snowstorm in Slick, OR four hours from now?
Please   the work, Earth Intruders. 	5	find me 	Please find me the work, Earth Intruders.
Is it possible to  the  Live  Europe online? 	5	find book in 	Is it possible to find the book Live in Europe online?
play the top jazz record from 1951	3		play the top jazz record from 1951
put the airi suzuki album into my Nuclear Blast Novelties playlist	0		put the airi suzuki album into my Nuclear Blast Novelties playlist
 Betrayer  Worlds 1 out  6 	4	rate of of 	rate Betrayer of Worlds 1 out of 6
 this album 2 stars 	4	Rate 	Rate this album 2 stars
 Roger Nichols to Punk  Workout 	0	add Rock 	add Roger Nichols to Punk Rock Workout
When  Cooper Foundation  the movie schedule? 	6	is on 	When is Cooper Foundation on the movie schedule?
Can you put live in detroit on the playlist Peaceful Piano	0		Can you put live in detroit on the playlist Peaceful Piano
will it be chilly in Cistern	2		will it be chilly in Cistern
What are the current movie schedules for AMC Theatres?	6		What are the current movie schedules for AMC Theatres?
rate the current book five of 6	4		rate the current book five of 6
Get  a reservation  two  a restaurant which serves burger. 	1	me for at 	Get me a reservation for two at a restaurant which serves burger.
Look up The Adventure of the Blue Carbuncle 	5		Look up The Adventure of the Blue Carbuncle 
is it supposed to get colder here on 12/28/2019	2		is it supposed to get colder here on 12/28/2019
  the closest cinema that features animated movies 	6	Where is 	Where is the closest cinema that features animated movies
book The Fry Bread House for seven in Olive	1		book The Fry Bread House for seven in Olive
I need a reservation  Decaturville  six people. 	1	in for 	I need a reservation in Decaturville for six people.
  Among the Great Apes with Michelle Yeoh playing  when 	6	Where is and 	Where is Among the Great Apes with Michelle Yeoh playing and when
Show  the movie schedule  Caribbean Cinemas 	6	me for 	Show me the movie schedule for Caribbean Cinemas
 music by Rodney Whitaker 	3	play 	play music by Rodney Whitaker
 time  The Glass Key playing  Caribbean Cinemas 	6	What is at 	What time is The Glass Key playing at Caribbean Cinemas
What time  Summer School playing? 	6	is 	What time is Summer School playing?
Show me the films currently playing at the nearest movie theatre	6		Show me the films currently playing at the nearest movie theatre
Is it chilly  Henrieville, Oman 	2	in 	Is it chilly in Henrieville, Oman
 up Holy Water 	5	look 	look up Holy Water
I want to hear the sound  to Mary Macgregor    Iheart 	3	track new songs on 	I want to hear the sound track to Mary Macgregor new songs on Iheart
What is the movie schedule right now for movies around here	6		What is the movie schedule right now for movies around here
Play new movement from Mike Oldfield on Vimeo	3		Play new movement from Mike Oldfield on Vimeo
I give this essay three of 6 stars	4		I give this essay three of 6 stars
What will the weather be like at eight PM in Bon Air, Uruguay	2		What will the weather be like at eight PM in Bon Air, Uruguay
Find the schedule for movies at Star Theatres.	6		Find the schedule for movies at Star Theatres.
I want to listen to the soundtrack The Om Years	5		I want to listen to the soundtrack The Om Years
Find me the Lace and Whiskey soundtrack	5		Find me the Lace and Whiskey soundtrack
I give the Flash series 0 out of 6.	4		I give the Flash series 0 out of 6.
I want to listen to  chant  	3	nineties songs 	I want to listen to nineties chant songs
I give Rogue Ship 5   6. 	4	out of 	I give Rogue Ship 5 out of 6.
find a movie house closest with animated movies	6		find a movie house closest with animated movies
what is the movie schedules for animated movies nearby	6		what is the movie schedules for animated movies nearby
Where  They Always Return  Dawn playing 	6	is at 	Where is They Always Return at Dawn playing
Book me a table for me and my nephew near my location at an indoor pub	1		Book me a table for me and my nephew near my location at an indoor pub
Please play something on Last Fm	3		Please play something on Last Fm
Please  this   album 4 to 6 stars. 	4	rate book and 	Please rate this book and album 4 to 6 stars.
 movie schedules for Dickinson Theatres 	6	find 	find movie schedules for Dickinson Theatres
 the Gus Stevens Seafood Restaurant & Buccaneer Lounge  Papua New Guinea   person. 	1	Book in for one 	Book the Gus Stevens Seafood Restaurant & Buccaneer Lounge in Papua New Guinea for one person.
I would  the  History Decoded: The 10 Greatest Conspiracies  All Time a   3  	4	give series of rating of points 	I would give the series History Decoded: The 10 Greatest Conspiracies of All Time a rating of 3 points
 music from the sixties 	3	play 	play music from the sixties
find the closest movie theatre with films	6		find the closest movie theatre with films
Find a reservation at Boone Tavern for 4 people in 10:24	1		Find a reservation at Boone Tavern for 4 people in 10:24
What's the weather forecast for Austin Liechtenstein	2		What's the weather forecast for Austin Liechtenstein
The book History by Contract is rated five stars in my opinion.	4		The book History by Contract is rated five stars in my opinion.
this saga deserves a score of four	4		this saga deserves a score of four
 The Crowd to corinne's acoustic soul  	0	add playlist 	add The Crowd to corinne's acoustic soul playlist
rate this book 0 out of 6	4		rate this book 0 out of 6
  the closest movie house playing House  the Dead 2 	6	What is of 	What is the closest movie house playing House of the Dead 2
Please give 1 points to Waiting for the Mahatma.	4		Please give 1 points to Waiting for the Mahatma.
Weather next year in Canada	2		Weather next year in Canada
What time  Sontha Ooru playing 	6	is 	What time is Sontha Ooru playing
Reserve a table at a top-rated restaurant for dinner in twelve hours .	1		Reserve a table at a top-rated restaurant for dinner in twelve hours .
What's the weather forecast  Sidnaw  20 o'clock? 	2	for at 	What's the weather forecast for Sidnaw at 20 o'clock? 
What's the  like around Laos? 	2	weather 	What's the weather like around Laos?
Rate Deception a one	4		Rate Deception a one
Please book a joint type restaurant room with spa facility to accommodate 8 members	1		Please book a joint type restaurant room with spa facility to accommodate 8 members
what time can i see The Half Naked Truth	6		what time can i see The Half Naked Truth
Can you  some Andrew Cash  on Slacker 	3	play music 	Can you play some Andrew Cash music on Slacker
Tell me when Howling II: Your Sister Is a Werewolf is playing.	6		Tell me when Howling II: Your Sister Is a Werewolf is playing.
Please pull up the trailer  Stares  Whispers 	5	for and 	Please pull up the trailer for Stares and Whispers
Add the da brat track to the Soak Up The Sun playlist.	0		Add the da brat track to the Soak Up The Sun playlist.
 some music from Roberto Carlos 	3	Play 	Play some music from Roberto Carlos
 it  colder   o'clock  the Apolobamba Integrated Management Natural Area 	2	Will be at five at 	Will it be colder at five o'clock at the Apolobamba Integrated Management Natural Area
 the crabfish to   called The Sleep Machine Rainforest 	0	Add my playlist 	Add the crabfish to my playlist called The Sleep Machine Rainforest
 jack scott to my fantasía  	0	Add playlist 	Add jack scott to my fantasía playlist
 the current novel one points 	4	Rate 	Rate the current novel one points
 a restaurant  Pinecliffe Missouri this month. 	1	Book in 	Book a restaurant in Pinecliffe Missouri this month.
Show movie schedule  Amco Entertainment 	6	at 	Show movie schedule at Amco Entertainment
Tell  the weather forecast  4 years  a half  GA 	2	me in and in 	Tell me the weather forecast in 4 years and a half in GA
Weather here at two pm	2		Weather here at two pm
put  Kan Mikami tune  fresh finds cyclone 	0	this on 	put this Kan Mikami tune on fresh finds cyclone
 a  fifty ballad by Linda Strawberry on Google  	3	Play top Music 	Play a top fifty ballad by Linda Strawberry on Google Music
Give the current book 0 points.	4		Give the current book 0 points.
Search for the television show Me and my guitar	5		Search for the television show Me and my guitar
Tell  if it  be windy here 	2	me will 	Tell me if it will be windy here
what  the forecast  temperate conditions  Thailand  Lopeno 	2	is for in in 	what is the forecast for temperate conditions in Thailand in Lopeno
I want to  a meal  a  that searves kouglof. 	1	book at restaurant 	I want to book a meal at a restaurant that searves kouglof.
 a table  eight people please 	1	Book for 	Book a table for eight people please
play chant from the nineties with Last Fm	3		play chant from the nineties with Last Fm
rate the current album 5 points	4		rate the current album 5 points
I want to  the  Michael Clayton 	5	read saga 	I want to read the saga Michael Clayton
Can I listen to Dj Vibe's top 10?	3		Can I listen to Dj Vibe's top 10?
rate the current textbook 2 out of 6	4		rate the current textbook 2 out of 6
What time are films showing at KB Theatres	6		What time are films showing at KB Theatres
Where can I  the  schedules? 	6	find movie 	Where can I find the movie schedules?
Get  information  The Riverfront Times 	5	me on 	Get me information on The Riverfront Times
Will there be any cloud in Delaware on 1/11/2040?	2		Will there be any cloud in Delaware on 1/11/2040?
 some music from the thirties 	3	play 	play some music from the thirties
 animated movies are playing  the area    the movie schedule 	6	What in and what is 	What animated movies are playing in the area and what is the movie schedule
 a bar with a pool  Mountain Iron. 	1	Book in 	Book a bar with a pool in Mountain Iron.
What's the  schedule  B&B Theatres? 	6	movie for 	What's the movie schedule for B&B Theatres?
find a saga called Shame on You	5		find a saga called Shame on You
When are the  schedules 	6	movie 	When are the movie schedules
Tell  the weather forecast  France 	2	me for 	Tell me the weather forecast for France
Please  Every Woman In Me 	3	play 	Please play Every Woman In Me
whats the closest  house showing Medal  Honor 	6	movie of 	whats the closest movie house showing Medal of Honor
What  the weather forecast  Nicaragua 	2	is for 	What is the weather forecast for Nicaragua
play a sound track by Vegard Sverre Tveitan	3		play a sound track by Vegard Sverre Tveitan
Play the song American Patrol by lauryn hill	3		Play the song American Patrol by lauryn hill
give 3 out of 6  to  novel 	4	points current 	give 3 out of 6 points to current novel
book a spot for 9 in New Mexico	1		book a spot for 9 in New Mexico
 All About Aubrey. 	5	Find 	Find All About Aubrey.
 this tune to This  Nicky Jam 	0	Add Is 	Add this tune to This Is Nicky Jam
find Set the Thames on Fire for seventeen	6		find Set the Thames on Fire for seventeen
add the track by apostolos nikolaidis to the This Is Luis Fonsi playlist	0		add the track by apostolos nikolaidis to the This Is Luis Fonsi playlist
  the No Bigger than a Minute soundtrack 	5	Look for 	Look for the No Bigger than a Minute soundtrack
Where can I view the photograph The Phantom Horse	5		Where can I view the photograph The Phantom Horse
Please make reservations for 4 for the hog fry from the food truck	1		Please make reservations for 4 for the hog fry from the food truck
I give the following textbook 3 points.	4		I give the following textbook 3 points.
What time is Beat the Devil coming   Mann  	6	on at Theatres 	What time is Beat the Devil coming on at Mann Theatres
I want to  something  the artist Nadine to  Workday – Pop  	0	add by my playlist 	I want to add something by the artist Nadine to my Workday – Pop playlist
Play Julie Driscoll 	3		Play Julie Driscoll
 the movie schedule. 	6	Find 	Find the movie schedule.
What's the forecast in Stobo?	2		What's the forecast in Stobo?
 it cloudy  the same area  Lynn Shore Reservation 	2	Is in of 	Is it cloudy in the same area of Lynn Shore Reservation
Put this tune   get your mind right  	0	on my playlist 	Put this tune on my get your mind right playlist
Can you  me a table  9  DE? 	1	book for in 	Can you book me a table for 9 in DE?
I  a   Ottoville  Feb. 15th, 2029  Gus Stevens Seafood Restaurant & Buccaneer Lounge 	1	need table in on at 	I need a table in Ottoville on Feb. 15th, 2029 at Gus Stevens Seafood Restaurant & Buccaneer Lounge
 rob tyner to betsy's  Everywhere 	0	add We 	add rob tyner to betsy's We Everywhere
add tune to my mellow bars playlist	0		add tune to my mellow bars playlist
put Framed onto  ntc studio sounds  	0	my playlist 	put Framed onto my ntc studio sounds playlist
Add a song by Takahito Eguchi to my guest list polygon playlist. 	0		Add a song by Takahito Eguchi to my guest list polygon playlist. 
Rate this  textbook 2 of 6 stars	4		Rate this  textbook 2 of 6 stars
Will there be a depression at three am in Topinabee, Idaho	2		Will there be a depression at three am in Topinabee, Idaho
give 4 out of 6 stars to this textbook	4		give 4 out of 6 stars to this textbook
Is it going to be foggy at two am in Barberville	2		Is it going to be foggy at two am in Barberville
Will it be colder in Vermont?	2		Will it be colder in Vermont?
i wanna listen to a the top-twenty   Denniz Pop  Pandora 	3	track of in 	i wanna listen to a the top-twenty track of Denniz Pop in Pandora
add the ragged curtain onto the playlist called party through the decades	0		add the ragged curtain onto the playlist called party through the decades
show song Black Heart White Soul	5		show song Black Heart White Soul
I want to see the   The Entity 	5	trailer for 	I want to see the trailer for The Entity
Book a table for two at a restaurant faraway from office in California.	1		Book a table for two at a restaurant faraway from office in California.
Play a ballad by Heath	3		Play a ballad by Heath
 Chamberlain Waits to  picnic in the park 	0	Add my 	Add Chamberlain Waits to my picnic in the park
I am giving this current book under the series section one stars	4		I am giving this current book under the series section one stars
I want a table to seat 10 at a close-by to Ottumwa that serves osteria and ranch dressing.	1		I want a table to seat 10 at a close-by to Ottumwa that serves osteria and ranch dressing.
Is it cold in the current location more than it was in 3 years 	2		Is it cold in the current location more than it was in 3 years 
I want to hear   Itunes 	3	music on 	I want to hear music on Itunes
  town for 3  a restaurant outdoor that is not far 	1	book in at 	book in town for 3 at a restaurant outdoor that is not far
 a tune in Chill Vibes 	0	add 	add a tune in Chill Vibes
Will there be fog in my current position	2		Will there be fog in my current position
forecast for Serbia	2		forecast for Serbia
I want top-rated veneto cuisine at a restaurant in Antietam for 2.	1		I want top-rated veneto cuisine at a restaurant in Antietam for 2.
I rate the book Time and Stars  two points	4		I rate the book Time and Stars  two points
Play Tenerife Sea by Daniel Salomon on Lastfm	3		Play Tenerife Sea by Daniel Salomon on Lastfm
 a table for kristina  teresa  1 second. 	1	Book and in 	Book a table for kristina and teresa in 1 second.
Can you play music from 2003 on Netflix	3		Can you play music from 2003 on Netflix
Play me music from the twenties on Itunes.	3		Play me music from the twenties on Itunes.
add 3 Natsu Natsu Mini Berryz to my rock classics playlist	0		add 3 Natsu Natsu Mini Berryz to my rock classics playlist
What's the weather    days  Hagerman National Wildlife Refuge 	2	in twenty five in 	What's the weather in twenty five days in Hagerman National Wildlife Refuge
 a track into  Classic Country playlist. 	0	Put my 	Put a track into my Classic Country playlist.
What's the  going to be  Parkers Prairie, VA  07:08:02 am? 	2	weather in at 	What's the weather going to be in Parkers Prairie, VA at 07:08:02 am?
Rate Lost Boys: Why Our Sons Turn Violent and How We Can Save Them zero of 6	4		Rate Lost Boys: Why Our Sons Turn Violent and How We Can Save Them zero of 6
Give one out of 6 stars to The Shiva Option	4		Give one out of 6 stars to The Shiva Option
 music from Lastfm 	3	Play 	Play music from Lastfm
I  a   a gastropub that serves a maple bacon donut 	1	need reservation for 	I need a reservation for a gastropub that serves a maple bacon donut
Rate the current essay a five	4		Rate the current essay a five
Find movie times for Century Theatres.	6		Find movie times for Century Theatres.
find a photograph called The Lighthouse by the Sea	5		find a photograph called The Lighthouse by the Sea
show creativity of novel Lock	5		show creativity of novel Lock
Can you find the movie Accidentally in Love	5		Can you find the movie Accidentally in Love
How is the weather  Birta? 	2	in 	How is the weather in Birta?
 Harry J to  dubstep dangles dirty 	0	add my 	add Harry J to my dubstep dangles dirty
 Get It Together  TV  	5	show on show 	show Get It Together on TV show
I need to  the Beardslee Castle  Albania  me, cassie  lesley 	1	book in for and 	I need to book the Beardslee Castle in Albania for me, cassie and lesley
 Pandora Christian Gangsta Rap 	3	play 	play Pandora Christian Gangsta Rap
give me the movie times for movies showing in the neighborhood 	6		give me the movie times for movies showing in the neighborhood 
Will there be sun at four PM at Runkaus Strict Nature Reserve	2		Will there be sun at four PM at Runkaus Strict Nature Reserve
Is it chilly  oct. 19th  IL 	2	on in 	Is it chilly on oct. 19th in IL
  the next showing  Star Wars: The Clone Wars? 	6	When is of 	When is the next showing of Star Wars: The Clone Wars?
I give this last novel only 1 points	4		I give this last novel only 1 points
I think that this chronicle should have a best rating of 6 and a value of one	4		I think that this chronicle should have a best rating of 6 and a value of one
what is the weather forecast for Ridge Farm New York	2		what is the weather forecast for Ridge Farm New York
Can you search  Twilight  Gone? 	5	for Is 	Can you search for Twilight Is Gone?
 movement music from Sheryfa Luna 	3	Play 	Play movement music from Sheryfa Luna
  the forecast  West Virginia will it be snowy 	2	What is for 	What is the forecast for West Virginia will it be snowy
What is the weather supposed to be like on Sep. 20 in Maltby, Russia	2		What is the weather supposed to be like on Sep. 20 in Maltby, Russia
 a picture called Cahoots 	5	find 	find a picture called Cahoots
 naomi schemer to my Hanging Out  Relaxing 	0	add and 	add naomi schemer to my Hanging Out and Relaxing
 creativity of A Catholic Education 	5	show 	show creativity of A Catholic Education
What are the movie times  Malco  	6	for Theatres 	What are the movie times for Malco Theatres
what is the weather    on december the 23rd, 2027 	2	in current location 	what is the weather in current location on december the 23rd, 2027
 me a song from 2016 	3	Play 	Play me a song from 2016
Use  Shark to  the Today  Tomorrow album 	3	Groove play And 	Use Groove Shark to play the Today And Tomorrow album
 movies  the nearest movie house 	6	show at 	show movies at the nearest movie house
Will the wind die down at my current location by supper time?	2		Will the wind die down at my current location by supper time?
Give   to Book of Artifacts 	4	zero stars 	Give zero stars to Book of Artifacts
Play a symphony from the thirties.	3		Play a symphony from the thirties.
 a restaurant for 9 people. 	1	Book 	Book a restaurant for 9 people.
I'm looking for a job in Inversion	5		I'm looking for a job in Inversion
book a Ukraine pub serves mineiro	1		book a Ukraine pub serves mineiro
 top music  Charles L. Johnson on vimeo 	3	Play from 	Play top music from Charles L. Johnson on vimeo 
 a  game called A Stroll  the Pork 	5	find video in 	find a video game called A Stroll in the Pork
I think the Dictionary  New Zealand Biography  2  	4	of deserves points 	I think the Dictionary of New Zealand Biography deserves 2 points
Are there any painting of the 1st Concert Oh Yeah! 1999?	5		Are there any painting of the 1st Concert Oh Yeah! 1999?
 a show called Friday Download. 	5	Find 	Find a show called Friday Download.
 Seeing with the Eyes of Love 5  	4	Rate points 	Rate Seeing with the Eyes of Love 5 points
Is it cloudy  Tingley? 	2	in 	Is it cloudy in Tingley?
what is the Southern Shops forecast for warm temps	2		what is the Southern Shops forecast for warm temps
Is it warm faraway  Niger? 	2	in 	Is it warm faraway in Niger?
Include the album by Arthur Rhames in Urban Poet	0		Include the album by Arthur Rhames in Urban Poet
 sammy hagar to Ultra Metal 	0	Add 	Add sammy hagar to Ultra Metal
 Maggot Brain by Albano Carrisi 	3	Play 	Play Maggot Brain by Albano Carrisi
need a table at Colony in Sri Lanka next year	1		need a table at Colony in Sri Lanka next year
 time  Roy Colt & Winchester Jack playing  movie house 	6	What is at 	What time is Roy Colt & Winchester Jack playing at movie house
I need a reservation for 3 at Clinton Street Baking Company & Restaurant 	1		I need a reservation for 3 at Clinton Street Baking Company & Restaurant 
  one hour within walking distance  a restaurant downtown 	1	book in of 	book in one hour within walking distance of a restaurant downtown
for my té para tres list add cut the world	0		for my té para tres list add cut the world
 the sun be  close-by Admiralty Island  Monument? 	2	Will out National 	Will the sun be out close-by Admiralty Island National Monument?
I'm looking  the  game called The Supernatural Events  Campus 	5	for video on 	I'm looking for the video game called The Supernatural Events on Campus
Show the  World 2.0 photograph 	5	My 	Show the My World 2.0 photograph
 my entertaining playlist 	3	Play 	Play my entertaining playlist
Play the new music from Wilko Johnson	3		Play the new music from Wilko Johnson
Let  get the movie schedule  lunch time. 	6	me for 	Let me get the movie schedule for lunch time.
 exorcising ghosts to joy's thrash attack  	0	Add playlist 	Add exorcising ghosts to joy's thrash attack playlist
 it  to be windy here  Nov. 17 	2	Is going on 	Is it going to be windy here on Nov. 17
What will the weather be in Uzbekistan at 4 am?	2		What will the weather be in Uzbekistan at 4 am?
Find the schedule for The Solitude of Prime Numbers at the nearest cinema in 1 hour .	6		Find the schedule for The Solitude of Prime Numbers at the nearest cinema in 1 hour .
 make reservations  three  a kosher taverna nearby our secondary residence 	1	Please for at 	Please make reservations for three at a kosher taverna nearby our secondary residence 
 a rock track from 1984 	3	Play 	Play a rock track from 1984
Play some fifties music by Origa.	3		Play some fifties music by Origa.
Book a table for  granddaughter  I  the highly rated restaurant that is close   Tuvalu. 	1	my and at by in 	Book a table for my granddaughter and I at the highly rated restaurant that is close by in Tuvalu.
Book the best eastern european restaurant for 5 people at two o'clock in Cohocton WY.	1		Book the best eastern european restaurant for 5 people at two o'clock in Cohocton WY.
 a restaurant  2  a cafe that I  get a croissant  	1	Book for at can at 	Book a restaurant for 2 at a cafe that I can get a croissant at
What  the weather like  Midfield Iowa today 	2	is in 	What is the weather like in Midfield Iowa today
Is it chillier in Hong Kong than it is here	2		Is it chillier in Hong Kong than it is here
Please get  Infernal Devices game. 	5	me 	Please get me Infernal Devices game.
I need a reservation  a restaurant   their hostel 	1	for close by 	I need a reservation for a restaurant close by their hostel 
  the forecast  the  place  sun  january sixth, 2028 within walking distance 	2	what is for current for on 	what is the forecast for the current place for sun on january sixth, 2028 within walking distance
what's the closest   showing The Legend  Ben Hall 	6	movie house of 	what's the closest movie house showing The Legend of Ben Hall
add how to my week end playlist	0		add how to my week end playlist
 this tune to my  Guest List Mashable 	0	Add playlist 	Add this tune to my playlist Guest List Mashable
Can you  me a trailer  Phineas Redux? 	5	find for 	Can you find me a trailer for Phineas Redux?
find the closest movie theatre for films	6		find the closest movie theatre for films
 Om to my Classic Punk 	0	Add 	Add Om to my Classic Punk
 this wayne raney tune to  this  kudai 	0	add my is 	add this wayne raney tune to my this is kudai
Add The Block Brochure Welcome to the Soil 6 onto my Café con Leche list	0		Add The Block Brochure Welcome to the Soil 6 onto my Café con Leche list
Play Deezer	3		Play Deezer
Tell me the weather for Comertown	2		Tell me the weather for Comertown
book cornelia and bettie a table at a brasserie restaurant in Colombia	1		book cornelia and bettie a table at a brasserie restaurant in Colombia
Listen to Dragon Ball:  Collection 	5	Music 	Listen to Dragon Ball: Music Collection
  series titled Sonata Mix Dwarf Cosmos 	5	find TV 	find TV series titled Sonata Mix Dwarf Cosmos
play the TV show Wicked City	5		play the TV show Wicked City
I'd like to hear Infinite Indie Folk on Slacker. 	3		I'd like to hear Infinite Indie Folk on Slacker. 
Show me the  movie times 	6	current 	Show me the current movie times
Look up The Making  Milwaukee 	5	of 	Look up The Making of Milwaukee
 Italy Has Awakened  a Goodrich Quality Theaters 	6	find at 	find Italy Has Awakened at a Goodrich Quality Theaters
Find me the book with the title of The Rainwater LP	5		Find me the book with the title of The Rainwater LP
 this artist to  59th grammy awards 	0	add my 	add this artist to my 59th grammy awards
 this tune to   titled uncharted 4 nathan drake 	0	add my playlist 	add this tune to my playlist titled uncharted 4 nathan drake
I'm looking for the video game called The Supernatural Events on Campus	5		I'm looking for the video game called The Supernatural Events on Campus
Rate current book 0	4		Rate current book 0
what are the movies movie times nearby	6		what are the movies movie times nearby
find The World Is Ours at a movie theatre	6		find The World Is Ours at a movie theatre
find Bells Break Their Towers, a video game	5		find Bells Break Their Towers, a video game
listen to tei   most popular eighties music 	3	movement from 	listen to tei movement from most popular eighties music
 up The Gun soundtrack 	5	Look 	Look up The Gun soundtrack
 the schedule  Central Airport  the closest movie theatre. 	6	Find for at 	Find the schedule for Central Airport at the closest movie theatre.
Find a painting called Pulsions.	5		Find a painting called Pulsions.
Find the movie schedules for me	6		Find the movie schedules for me
What's the forecast for Fort Payne, AMerican Samoa this march twentieth?	2		What's the forecast for Fort Payne, AMerican Samoa this march twentieth?
What's the  like nearby  Rhode Island? 	2	weather in 	What's the weather like nearby in Rhode Island?
Can you find a creative work called A Saintly Switch	5		Can you find a creative work called A Saintly Switch
I need a table for nine in Atlas in 1 second	1		I need a table for nine in Atlas in 1 second
give this textbook zero out of 6 points	4		give this textbook zero out of 6 points
 thomas anders to  crossroad blues 	0	add my 	add thomas anders to my crossroad blues
book me a Rustic inn restaurant for 8 members at Nappanee	1		book me a Rustic inn restaurant for 8 members at Nappanee
Tell me the weather forecast for eight AM in Reminderville, FL	2		Tell me the weather forecast for eight AM in Reminderville, FL
List movie schedule	6		List movie schedule
 The Quest of Iranon 	5	find 	find The Quest of Iranon 
Add tunnel rats to my Rhythm and Blues playlist	0		Add tunnel rats to my Rhythm and Blues playlist
What is the movie schedule for the Pacific Theatres	6		What is the movie schedule for the Pacific Theatres
book a restaurant for 2 in Cross Timbers, District Of Columbia	1		book a restaurant for 2 in Cross Timbers, District Of Columbia
on April the twenty-seventh, 2022, I'd like to make reservations at a spanish diner.	1		on April the twenty-seventh, 2022, I'd like to make reservations at a spanish diner.
give 0 out of 6 to War of the Spider Queen saga	4		give 0 out of 6 to War of the Spider Queen saga
 a   Adventure Time: The Secret  the Nameless Kingdom 	5	Find photograph of of 	Find a photograph of Adventure Time: The Secret of the Nameless Kingdom
Which  are playing close by? 	6	films 	Which films are playing close by?
 the movie times  animated movies around here. 	6	Find for 	Find the movie times for animated movies around here.
therese, clara  I want to  to the Tennessee  	1	and go Ridge 	therese, clara and I want to go to the Tennessee Ridge
